Observation id	clip_033									
										
Media file(s)										
										
Player #1	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi									
										
Observation date	2019-05-03 14:12:28									
										
Description	Recording date: 10/04/2019 Circuit: Downtown Alcalá Original video: G1_video_055-56.avi									
										
Time offset (s)	0.000									
										
independent variables										
variable	value									
Weather	sun									
Visibility	normal									
Traffic	light									
Traffic lights	yes									
Crossing	yes									
Sign	no									
Speed bump	yes									
Lanes	2									
Ways	one									
										
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Comment	Status
0.000	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Traffic_Lights	Traffic lights		Yellow			START
0.840	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent01	Looking		Side			START
0.840	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent01	Standing		Close			START
2.120	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Traffic_Lights	Traffic lights		Yellow			STOP
2.160	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Traffic_Lights	Traffic lights		Red			START
3.680	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent01	Looking		Side			STOP
4.400	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent01	Standing		Close			STOP
4.440	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent01	Crossing		Normal			START
5.120	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Walking		Normal	Road		START
5.480	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Looking		Side			START
5.480	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Walking		Normal	Road		STOP
5.880	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Looking		Side			STOP
5.880	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Walking		Normal	Road		START
6.240	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Looking		Side			START
8.680	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent01	Crossing		Normal			STOP
8.720	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent01	Walking		Normal	Other		START
8.880	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Looking		Side			STOP
8.880	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Walking		Normal	Road		STOP
9.120	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Crossing		Fast			START
12.920	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Crossing		Fast			STOP
12.960	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Walking		Fast	Other		START
13.760	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent02	Walking		Fast	Other		STOP
14.680	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Agent01	Walking		Normal	Other		STOP
15.000	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_033_tracking.avi	15.040	25.0	Traffic_Lights	Traffic lights		Red			STOP
