Observation id	clip_063									
										
Media file(s)										
										
Player #1	/home/alberto/Vídeos/PAD/clip_063.avi									
										
Observation date	2019-06-25 17:04:28									
										
Description	Recording date: 14/06/2019 Circuit: Downtown Alcalá Original video: 20190614_1.mp4									
										
Time offset (s)	0.000									
										
independent variables										
variable	value									
Weather	sun									
Visibility	good									
Traffic	heavy									
Traffic lights	yes									
Crossing	yes									
Sign	no									
Speed bump	no									
Lanes	2									
Ways	one									
										
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Comment	Status
0.000	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Traffic_Lights	Traffic lights		Yellow			START
0.637	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Traffic_Lights	Traffic lights		Yellow			STOP
0.638	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Traffic_Lights	Traffic lights		Red			START
1.826	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Agent01	Standing		Close			START
2.785	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Agent01	Glancing					POINT
3.924	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Agent01	Standing		Close			STOP
3.925	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Agent01	Crossing		Normal			START
7.799	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Agent01	Crossing		Normal			STOP
7.800	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Agent01	Walking		Normal	Other		START
10.735	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Traffic_Lights	Traffic lights		Red			STOP
10.867	/home/alberto/Vídeos/PAD/clip_063.avi	11.020	59.0	Agent01	Walking		Normal	Other		STOP
