Observation id	clip_055									
										
Media file(s)										
										
Player #1	/home/alberto/Vídeos/PAD/clip_055.avi									
										
Observation date	2019-06-23 19:11:21									
										
Description	Recording date: 14/06/2019 Circuit: Circuit 1 Original video: 20190614_1.mp4									
										
Time offset (s)	0.000									
										
independent variables										
variable	value									
Weather	sun									
Visibility	normal									
Traffic	flow									
Traffic lights	no									
Crossing	yes									
Sign	yes									
Speed bump	no									
Lanes	2									
Ways	one									
										
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Comment	Status
0.648	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent01	Crossing		Normal			START
0.663	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent02	Crossing		Normal			START
2.160	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent03	Crossing		Normal			START
2.636	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent04	Crossing		Normal			START
4.834	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent01	Crossing		Normal			STOP
4.835	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent01	Walking		Normal	Other		START
5.585	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent02	Crossing		Normal			STOP
5.586	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent02	Walking		Normal	Other		START
7.735	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent03	Crossing		Normal			STOP
7.736	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent03	Walking		Normal	Other		START
7.837	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent05	Walking		Normal	Road		START
8.435	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent04	Crossing		Normal			STOP
8.436	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent04	Walking		Normal	Other		START
9.243	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent01	Walking		Normal	Other		STOP
9.531	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent05	Looking		Side			START
9.945	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent02	Walking		Normal	Other		STOP
10.990	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent05	Looking		Side			STOP
11.603	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent05	Walking		Normal	Road		STOP
11.604	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent05	Crossing		Normal			START
12.162	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent03	Walking		Normal	Other		STOP
12.810	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent04	Walking		Normal	Other		STOP
17.207	/home/alberto/Vídeos/PAD/clip_055.avi	18.020	59.0	Agent05	Crossing		Normal			STOP
