Observation id	clip_054									
										
Media file(s)										
										
Player #1	/home/alberto/Vídeos/PAD/clip_054.avi									
										
Observation date	2019-06-23 19:02:45									
										
Description	Recording date: 14/06/2019 Circuit: Circuit 1 Original video: 20190614_1.mp4									
										
Time offset (s)	0.000									
										
independent variables										
variable	value									
Weather	sun									
Visibility	good									
Traffic	light									
Traffic lights	yes									
Crossing	yes									
Sign	no									
Speed bump	no									
Lanes	2									
Ways	one									
										
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Comment	Status
1.769	/home/alberto/Vídeos/PAD/clip_054.avi	13.020	59.0	Traffic_Lights	Traffic lights		Red			START
2.576	/home/alberto/Vídeos/PAD/clip_054.avi	13.020	59.0	Agent01	Looking		Side			START
2.953	/home/alberto/Vídeos/PAD/clip_054.avi	13.020	59.0	Agent01	Crossing		Normal			START
3.331	/home/alberto/Vídeos/PAD/clip_054.avi	13.020	59.0	Agent01	Looking		Side			STOP
8.535	/home/alberto/Vídeos/PAD/clip_054.avi	13.020	59.0	Traffic_Lights	Traffic lights		Red			STOP
8.536	/home/alberto/Vídeos/PAD/clip_054.avi	13.020	59.0	Traffic_Lights	Traffic lights		Blinking yellow			START
9.577	/home/alberto/Vídeos/PAD/clip_054.avi	13.020	59.0	Agent01	Crossing		Normal			STOP
9.578	/home/alberto/Vídeos/PAD/clip_054.avi	13.020	59.0	Agent01	Walking		Normal	Other		START
11.964	/home/alberto/Vídeos/PAD/clip_054.avi	13.020	59.0	Traffic_Lights	Traffic lights		Blinking yellow			STOP
12.037	/home/alberto/Vídeos/PAD/clip_054.avi	13.020	59.0	Agent01	Walking		Normal	Other		STOP
