Observation id	clip_006									
										
Media file(s)										
										
Player #1	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi									
										
Observation date	2019-05-04 11:43:17									
										
Description	Recording date: 10/04/2019 Circuit: Downtown Alcalá Original video: G2_video_014.avi									
										
Time offset (s)	0.0									
										
independent variables										
variable	value									
Weather	sun									
Visibility	normal									
Traffic	light									
Traffic lights	no									
Crossing	yes									
Sign	yes									
Speed bump	no									
Lanes	2									
Ways	one									
										
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Comment	Status
1.000	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent01	Crossing		Normal			START
1.360	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent02	Crossing		Normal			START
1.960	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent03	Crossing		Normal			START
4.080	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent01	Crossing		Normal			STOP
4.120	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent01	Walking		Normal	Other		START
4.840	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent02	Crossing		Normal			STOP
4.880	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent02	Walking		Normal	Other		START
5.320	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent01	Walking		Normal	Other		STOP
5.600	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent03	Crossing		Normal			STOP
5.640	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent03	Walking		Normal	Other		START
5.960	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent02	Walking		Normal	Other		STOP
6.200	/home/alberto/Seafile/Universidad/2018-19/TFG/videos/clip_006_tracking.avi	8.040	25.0	Agent03	Walking		Normal	Other		STOP
