Observation id	clip_036									
										
Media file(s)										
										
Player #1	/home/alberto/Vídeos/PAD/clip_036.avi									
										
Observation date	2019-06-21 16:39:00									
										
Description	Recording date: 18/05/2019 Circuit: Downtown Alcalá Original video: 20190518_1.mp4									
										
Time offset (s)	0.000									
										
independent variables										
variable	value									
Weather	sun									
Visibility	good									
Traffic	flow									
Traffic lights	yes									
Crossing	yes									
Sign	no									
Speed bump	no									
Lanes	2									
Ways	two									
										
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Comment	Status
0.015	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Traffic_Lights	Traffic lights		Blinking yellow			START
1.303	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Traffic_Lights	Traffic lights		Blinking yellow			STOP
1.318	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Traffic_Lights	Traffic lights		Yellow			START
1.892	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent01	Walking		Slow	Road		START
4.077	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Alien01	Walking		Normal	Other		START
4.130	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent01	Walking		Slow	Road		STOP
4.220	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent01	Standing		Close			START
4.468	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Traffic_Lights	Traffic lights		Yellow			STOP
4.654	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Traffic_Lights	Traffic lights		Red			START
7.540	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent01	Standing		Close			STOP
7.654	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent02	Walking		Normal	Road		START
7.726	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent01	Crossing		Normal			START
12.047	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent02	Walking		Normal	Road		STOP
12.048	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent02	Crossing		Normal			START
13.527	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Alien01	Walking		Normal	Other		STOP
16.012	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent03	Looking		Side			START
16.725	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent03	Walking		Normal	Road		START
16.840	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent03	Looking		Side			STOP
17.926	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent01	Crossing		Normal			STOP
18.890	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent03	Looking		Side			START
22.073	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent02	Crossing		Normal			STOP
22.715	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent03	Looking		Side			STOP
22.828	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent03	Walking		Normal	Road		STOP
22.829	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent03	Walking		Normal	Other		START
24.897	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent04	Walking		Normal	Road		START
25.848	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Traffic_Lights	Traffic lights		Red			STOP
25.863	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Traffic_Lights	Traffic lights		Blinking yellow			START
27.852	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent05	Walking		Normal	Road		START
28.054	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent03	Walking		Normal	Other		STOP
29.913	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Traffic_Lights	Traffic lights		Blinking yellow			STOP
30.247	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent04	Walking		Normal	Road		STOP
30.777	/home/alberto/Vídeos/PAD/clip_036.avi	31.510	59.0	Agent05	Walking		Normal	Road		STOP
