Observation id	clip_031									
										
Media file(s)										
										
Player #1	/home/alberto/Vídeos/PAD/clip_031_tracking.avi									
										
Observation date	2019-05-03 13:56:55									
										
Description	Recording date: 10/04/2019 Circuit: Downtown Alcalá Original video: G1_video_051.avi									
										
Time offset (s)	0.0									
										
independent variables										
variable	value									
Weather	sun									
Visibility	good									
Traffic	light									
Traffic lights	no									
Crossing	yes									
Sign	yes									
Speed bump	no									
Lanes	1									
Ways	two									
										
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Comment	Status
0.400	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Alien01	Walking		Normal	Other		START
0.800	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent01	Crossing		Normal			START
0.800	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent02	Crossing		Normal			START
1.440	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent03	Walking		Normal	Road		START
1.560	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent04	Walking		Normal	Road		START
1.960	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent03	Walking		Normal	Road		STOP
2.040	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent04	Walking		Normal	Road		STOP
2.160	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent03	Walking		Normal	Road		START
2.356	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent03	Glancing					POINT
2.720	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent02	Crossing		Normal			STOP
2.720	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Alien01	Walking		Normal	Other		STOP
4.120	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent01	Crossing		Normal			STOP
4.160	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent01	Walking		Normal	Other		START
4.400	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent03	Walking		Normal	Road		STOP
4.440	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent03	Crossing		Normal			START
4.600	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent04	Looking		Side			START
4.600	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent04	Walking		Normal	Road		START
5.000	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent04	Looking		Side			STOP
5.240	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent04	Walking		Normal	Road		STOP
5.280	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent02	Walking		Normal	Other		START
5.280	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent04	Crossing		Normal			START
6.080	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent01	Walking		Normal	Other		STOP
6.080	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent02	Walking		Normal	Other		STOP
8.000	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent03	Crossing		Normal			STOP
8.120	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent03	Walking		Normal	Other		START
8.280	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent04	Crossing		Normal			STOP
8.280	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent04	Walking		Normal	Other		START
8.840	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent03	Walking		Normal	Other		STOP
9.120	/home/alberto/Vídeos/PAD/clip_031_tracking.avi	11.040	25.0	Agent04	Walking		Normal	Other		STOP
