Observation id	clip_046									
										
Media file(s)										
										
Player #1	/home/alberto/Vídeos/PAD/clip_046.avi									
										
Observation date	2019-06-23 17:28:25									
										
Description	Recording date: 18/05/2019 Circuit: Downtown Alcalá Original video: 20190518_2.mp4									
										
Time offset (s)	0.000									
										
independent variables										
variable	value									
Weather	sun									
Visibility	good									
Traffic	heavy									
Traffic lights	no									
Crossing	yes									
Sign	yes									
Speed bump	no									
Lanes	1									
Ways	one									
										
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Comment	Status
0.140	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent01	Walking		Slow	Road		START
0.804	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent01	Looking		Side			START
1.429	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent02	Walking		Normal	Other		START
1.429	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Walking		Normal	Other		START
1.884	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent01	Walking		Slow	Road		STOP
1.885	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent01	Standing		Close			START
3.823	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent02	Walking		Normal	Other		STOP
3.824	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent02	Walking		Normal	Road		START
4.173	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Walking		Normal	Other		STOP
4.174	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Walking		Normal	Road		START
5.423	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Looking		Side			START
5.646	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent02	Walking		Normal	Road		STOP
5.646	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Walking		Normal	Road		STOP
5.647	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent02	Walking		Slow	Road		START
5.647	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Walking		Slow	Road		START
6.029	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent01	Looking		Side			STOP
6.362	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Thanking					POINT
6.371	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent01	Standing		Close			STOP
6.372	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent01	Crossing		Normal			START
6.936	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Looking		Side			STOP
7.385	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Looking		Side			START
7.466	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Walking		Slow	Road		STOP
7.467	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Crossing		Normal			START
7.766	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent02	Walking		Slow	Road		STOP
7.767	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent02	Crossing		Normal			START
8.016	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Looking		Side			STOP
12.417	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent03	Crossing		Normal			STOP
12.635	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent01	Crossing		Normal			STOP
12.766	/home/alberto/Vídeos/PAD/clip_046.avi	14.020	59.0	Agent02	Crossing		Normal			STOP
