Observation id	clip_060									
										
Media file(s)										
										
Player #1	/home/alberto/Vídeos/PAD/clip_060.avi									
										
Observation date	2019-06-25 16:48:22									
										
Description	Recording date: 14/06/2019 Cirucit: none Original video: 20190614_1.mp4									
										
Time offset (s)	0.000									
										
independent variables										
variable	value									
Weather	sun									
Visibility	normal									
Traffic	light									
Traffic lights	no									
Crossing	yes									
Sign	no									
Speed bump	no									
Lanes	1									
Ways	two									
										
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Comment	Status
1.271	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent01	Walking		Normal	Other		START
1.271	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent02	Walking		Normal	Other		START
2.070	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent01	Walking		Normal	Other		STOP
2.070	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent02	Walking		Normal	Other		STOP
2.071	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent01	Walking		Normal	Road		START
2.071	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent02	Walking		Normal	Road		START
2.602	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent02	Looking		Side			START
3.773	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent02	Looking		Side			STOP
3.969	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent01	Walking		Normal	Road		STOP
3.970	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent01	Crossing		Normal			START
4.470	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent02	Walking		Normal	Road		STOP
4.471	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent02	Crossing		Normal			START
8.871	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent01	Crossing		Normal			STOP
9.046	/home/alberto/Vídeos/PAD/clip_060.avi	10.020	59.0	Agent02	Crossing		Normal			STOP
